,id,length,cols,label,earliest_entry,latest_entry,timestamp_density,median_trip_distance,average_trip_distance
quarterly_simulation_8298.csv,8298,83039,428,private,2007-06-25 20:10:38,2009-06-30 23:58:43,765.9575259817676,3852.5,13230.827004219409
quarterly_simulation_8300.csv,8300,71187,428,private,2007-06-25 08:26:20,2009-05-05 14:10:34,825.6124573306925,10950.0,44351.90332326284
quarterly_simulation_8309.csv,8309,83377,428,private,2007-06-29 08:57:46,2009-06-28 09:55:46,756.5109562589204,4354.0,13245.382523406153
quarterly_simulation_8314.csv,8314,85700,428,private,2007-06-30 09:26:29,2009-06-30 17:28:09,737.3105134189032,8470.0,10300.316051136364
quarterly_simulation_8316.csv,8316,109156,428,private,2007-06-30 20:40:50,2009-06-25 19:06:51,574.5997563120671,5647.0,10326.744009183527
quarterly_simulation_8317.csv,8317,109815,428,commercial,2007-06-30 11:10:25,2009-06-29 09:56:12,574.3097208942312,4581.5,16760.98460946518
quarterly_simulation_832.csv,832,84192,428,private,2007-06-30 22:50:07,2009-06-30 22:05:29,750.1462728050171,14125.0,17570.67989109296
quarterly_simulation_8354.csv,8354,83913,428,private,2007-06-20 14:55:24,2009-06-30 18:57:43,763.1381907451765,5565.0,15093.613269575613
quarterly_simulation_8375.csv,8375,111815,428,private,2007-06-30 08:01:20,2009-06-30 21:01:50,565.2734427402406,2930.5,13641.452478632478
quarterly_simulation_84.csv,84,78479,428,private,2007-06-29 18:49:05,2009-06-30 12:07:22,805.5830476942876,5792.5,12665.522550544323
quarterly_simulation_8452.csv,8452,80481,428,private,2007-06-30 18:37:12,2009-06-30 17:46:53,784.7299238329543,6703.0,10502.304612265585
quarterly_simulation_848.csv,848,91362,428,private,2007-06-30 08:53:50,2009-06-30 13:09:07,691.4700531949826,4138.0,10937.840815202424
quarterly_simulation_849.csv,849,89474,428,private,2007-06-24 22:05:59,2009-06-30 15:11:08,711.4072244450902,1749.0,22348.2436876101
quarterly_simulation_8503.csv,8503,83303,428,private,2007-06-29 21:08:20,2009-06-30 17:28:19,759.0602859440836,6224.0,15727.736749116608
quarterly_simulation_8536.csv,8536,52281,428,private,2008-07-04 04:59:59,2009-06-28 11:37:38,593.7426598573095,8064.0,33883.86149825784
quarterly_simulation_854.csv,854,109970,428,private,2007-06-29 23:16:36,2009-06-30 23:57:48,575.1393652814404,6930.0,11675.290642722117
quarterly_simulation_862.csv,862,85003,428,private,2007-06-28 18:15:27,2009-06-30 15:59:03,744.9606366834112,15594.0,22176.84401451028
quarterly_simulation_863.csv,863,86525,428,private,2007-06-30 21:00:38,2009-06-30 21:37:31,729.9794856977752,3516.5,16921.27076923077
quarterly_simulation_8640.csv,8640,89435,428,private,2007-06-30 16:53:10,2009-06-30 14:56:43,706.1197853189467,1448.0,7512.596948356808
quarterly_simulation_8644.csv,8644,86812,428,private,2007-06-29 17:34:14,2009-06-28 18:03:46,726.5633552965028,13151.0,17787.217301750774
quarterly_simulation_8646.csv,8646,91249,428,private,2007-06-30 22:16:32,2009-06-30 16:26:08,691.9328869357472,8686.0,12768.759149202377
quarterly_simulation_8656.csv,8656,94773,428,private,2007-06-30 19:23:54,2009-06-30 20:21:08,666.4577464045667,1738.0,6548.689958506224
quarterly_simulation_8663.csv,8663,77353,428,private,2007-06-30 18:22:48,2009-06-28 17:35:17,814.2306180755756,16827.0,28142.696586599242
quarterly_simulation_8665.csv,8665,94613,428,private,2007-06-30 15:41:32,2009-06-30 19:45:31,667.7015526407577,3675.0,14886.596522781774
quarterly_simulation_8712.csv,8712,99363,428,private,2007-06-30 17:18:05,2009-06-24 12:35:18,630.2521864275435,8424.0,20257.6938247656
quarterly_simulation_8716.csv,8716,76534,428,private,2007-06-26 16:46:33,2009-06-30 15:55:05,829.7190660360102,1440.0,3932.8592303945447
quarterly_simulation_8735.csv,8735,89408,428,private,2007-06-30 22:04:55,2009-06-30 21:55:25,706.406977004295,6285.0,9823.42183058556
quarterly_simulation_8757.csv,8757,82232,428,private,2007-06-30 16:18:01,2009-06-30 09:37:13,767.7676695203813,1283.0,6165.451675886756
quarterly_simulation_8759.csv,8759,86184,428,private,2007-06-30 17:35:38,2009-06-30 19:45:30,732.929012345679,5663.5,10583.418044077134
quarterly_simulation_8766.csv,8766,68493,428,private,2007-06-30 23:37:14,2009-05-02 10:09:14,846.9885389747858,4971.0,14409.827242524916
quarterly_simulation_8770.csv,8770,21108,428,private,2007-08-22 13:07:42,2008-03-20 21:39:10,865.147148000758,7461.0,15709.731481481482
quarterly_simulation_8784.csv,8784,99102,428,private,2007-06-30 11:24:12,2009-06-30 17:27:11,637.5302920223608,5174.0,11639.512581344903
quarterly_simulation_8808.csv,8808,85900,428,private,2007-06-29 14:53:06,2009-06-30 17:40:36,736.3825844004657,4787.0,22288.93923024983
quarterly_simulation_883.csv,883,83794,428,private,2007-06-29 13:50:40,2009-06-30 19:14:59,755.0041649760126,8708.5,12159.30595581172
quarterly_simulation_8882.csv,8882,82145,428,private,2007-06-30 20:42:30,2009-06-30 17:33:48,768.7288088136831,3360.0,21273.986171132237
quarterly_simulation_8934.csv,8934,89985,428,private,2007-06-29 16:56:08,2009-06-30 15:43:27,702.7912540979052,9739.0,19669.884032886195
quarterly_simulation_8936.csv,8936,77741,428,private,2007-06-30 09:41:21,2009-06-30 14:09:58,812.6308640228451,8993.0,17162.076683937823
quarterly_simulation_8939.csv,8939,93901,428,private,2007-06-30 17:56:15,2009-06-30 17:34:26,672.5947114514222,7493.0,22499.953599306158
quarterly_simulation_894.csv,894,84658,428,private,2007-06-30 17:40:49,2009-06-30 16:49:28,746.0082921873893,3188.5,7245.796940611877
quarterly_simulation_8940.csv,8940,98542,428,private,2007-06-30 12:05:55,2009-06-30 18:43:39,641.1764425321182,9648.5,18605.097460129946
quarterly_simulation_8942.csv,8942,102097,428,private,2007-05-25 14:02:29,2009-06-30 16:34:40,649.1736485890868,12434.0,20210.646824077154
quarterly_simulation_8943.csv,8943,93377,428,private,2007-07-01 00:18:11,2009-06-30 18:19:00,676.1685318654487,6092.0,21638.364993778516
quarterly_simulation_8944.csv,8944,104588,428,private,2007-06-30 20:50:10,2009-06-28 20:04:30,602.2053199219796,7645.5,28391.45880574452
quarterly_simulation_8946.csv,8946,97994,428,private,2007-06-30 14:19:38,2009-06-27 08:30:26,641.6604077800681,3504.5,9096.900342465753
quarterly_simulation_8947.csv,8947,94944,428,private,2007-06-30 09:59:17,2009-06-30 14:16:14,665.38022413212,8740.0,13326.704095470572
quarterly_simulation_8984.csv,8984,102059,428,private,2007-06-30 10:16:39,2009-06-30 17:18:51,619.0981001185588,4515.0,13394.828999559277
quarterly_simulation_8986.csv,8986,98921,428,private,2007-06-01 17:49:14,2009-06-30 18:43:45,663.8420254546558,1993.0,14748.045521726279
quarterly_simulation_9023.csv,9023,101807,428,private,2007-06-30 09:56:16,2009-06-30 17:37:21,620.64778453348,4429.0,12624.782898987723
quarterly_simulation_9024.csv,9024,82627,428,private,2007-06-29 10:38:08,2009-06-27 10:13:05,762.2751521899621,2142.0,5506.090524534687
quarterly_simulation_905.csv,905,85910,428,private,2007-06-30 21:46:58,2009-06-30 18:55:03,735.0583983238273,1730.0,7798.764239577216
quarterly_simulation_9068.csv,9068,92218,428,private,2007-06-30 15:20:23,2009-06-30 19:58:19,685.0685657897591,5004.0,11003.095461658842
quarterly_simulation_907.csv,907,81235,428,private,2007-06-29 11:00:27,2009-06-30 17:26:27,778.8371145442236,4010.0,6007.087301587301
quarterly_simulation_908.csv,908,88470,428,private,2007-06-30 09:19:49,2009-06-30 16:39:36,714.2014016050639,7095.0,14244.898318341808
quarterly_simulation_9090.csv,9090,83691,428,private,2007-06-30 13:10:25,2009-06-30 20:30:45,754.9807625670621,8374.0,13791.494437577256
quarterly_simulation_9104.csv,9104,96389,428,private,2007-06-30 22:56:49,2009-06-30 21:52:41,655.2069530755584,3731.0,10019.036225951699
quarterly_simulation_9108.csv,9108,118983,428,commercial,2007-06-30 17:21:15,2009-06-30 17:01:03,530.8129144499634,7381.0,24846.453419108886
quarterly_simulation_9110.csv,9110,86421,428,private,2007-06-30 23:51:55,2009-06-28 13:51:44,728.411774915819,9682.0,20791.74081055608
quarterly_simulation_9121.csv,9121,126596,428,commercial,2007-06-30 10:40:37,2009-06-30 15:17:43,499.030688173402,2386.0,6015.614948096886
quarterly_simulation_9122.csv,9122,125372,428,commercial,2007-06-29 13:15:50,2009-06-30 15:15:51,504.5213524550936,8036.0,19969.4057328101
quarterly_simulation_9123.csv,9123,117012,428,commercial,2007-06-30 13:48:54,2009-06-30 19:33:32,539.9424332547089,8206.0,14849.081100547393
quarterly_simulation_9126.csv,9126,116613,428,commercial,2007-07-02 00:58:43,2009-06-30 22:10:20,540.7794842770531,5668.0,18354.60163571307
quarterly_simulation_9128.csv,9128,99342,428,commercial,2007-06-29 08:48:13,2009-06-30 15:50:25,636.8991866481448,3736.0,6101.798786000259
quarterly_simulation_9129.csv,9129,129424,428,commercial,2007-06-30 10:37:33,2009-06-30 10:26:28,487.99435962418096,1533.0,5392.461254839304
quarterly_simulation_9131.csv,9131,122600,428,commercial,2007-06-30 10:55:55,2009-06-30 09:47:21,515.1266802610114,2476.0,4720.197853056502
quarterly_simulation_9133.csv,9133,103570,428,commercial,2007-06-30 08:21:08,2009-06-30 08:55:39,609.8387853625567,983.0,1858.7228025816755
quarterly_simulation_9135.csv,9135,118846,428,commercial,2007-06-30 08:36:59,2009-06-30 09:11:36,531.4521145011191,2037.5,3081.4590227651306
quarterly_simulation_9140.csv,9140,91229,428,commercial,2007-06-30 11:02:22,2009-06-30 09:43:38,692.2627015532341,730.0,1896.3938276397516
quarterly_simulation_9150.csv,9150,120119,428,commercial,2007-06-30 09:06:54,2009-06-30 09:48:37,525.8234667288273,880.0,2460.3351606517435
quarterly_simulation_9163.csv,9163,99987,428,commercial,2007-06-30 09:56:36,2009-06-30 12:37:45,631.7648594317261,1420.0,2077.41258066909
quarterly_simulation_9164.csv,9164,118843,428,commercial,2007-06-30 09:02:52,2009-06-30 11:33:46,531.5263162323402,2182.0,7202.92875636104
quarterly_simulation_9165.csv,9165,165990,428,commercial,2007-07-02 03:23:28,2009-06-30 16:07:55,379.73056208205315,24544.0,58245.1747373815
quarterly_simulation_9171.csv,9171,152259,428,commercial,2007-07-01 00:05:40,2009-06-30 17:00:20,414.65279556545096,26431.5,57312.9628190899
quarterly_simulation_9174.csv,9174,87506,428,commercial,2007-06-30 10:33:49,2009-06-25 09:39:24,716.7943455305922,2451.0,8120.873339891786
quarterly_simulation_9196.csv,9196,85076,428,private,2007-06-30 16:01:27,2009-06-30 20:51:23,742.5902604729888,5210.0,9079.778435239974
quarterly_simulation_9217.csv,9217,130509,428,commercial,2007-06-30 07:22:32,2009-06-30 12:09:14,484.0742784022558,7581.0,17926.70983109571
quarterly_simulation_9227.csv,9227,119706,428,commercial,2007-06-30 07:40:18,2009-06-30 07:52:09,527.6209463184803,1370.0,2908.272732056409
quarterly_simulation_9229.csv,9229,135549,428,commercial,2007-06-30 10:50:37,2009-06-30 08:46:19,465.8942891500491,3267.0,11242.874279538904
quarterly_simulation_9232.csv,9232,117962,428,commercial,2007-06-30 08:36:56,2009-06-30 09:23:17,535.4407775385293,937.0,5830.023721453844
quarterly_simulation_9235.csv,9235,126923,428,commercial,2007-06-30 08:20:57,2009-06-30 23:59:17,498.0597921574498,17498.0,35234.996536796534
quarterly_simulation_9237.csv,9237,94540,428,commercial,2007-06-30 10:08:03,2009-06-30 10:45:39,668.0883541358155,1226.0,3240.0514635950544
quarterly_simulation_9239.csv,9239,90016,428,commercial,2007-06-30 11:38:19,2009-06-30 10:28:19,701.5930612335585,935.0,3396.101185050137
quarterly_simulation_9241.csv,9241,131502,428,commercial,2007-06-30 12:30:18,2009-06-30 22:42:10,480.5705920822497,9696.0,18350.463170129304
quarterly_simulation_9242.csv,9242,144714,428,commercial,2007-07-03 23:16:44,2009-06-30 06:13:10,434.2260043948754,10793.5,26551.254048904415
quarterly_simulation_9244.csv,9244,99218,428,commercial,2007-06-29 12:13:39,2009-06-30 23:53:59,637.8570521477958,3927.0,17602.919637462237
quarterly_simulation_9245.csv,9245,115809,428,commercial,2007-06-30 08:52:23,2009-06-30 10:12:04,545.412170038598,1046.0,4651.981240544629
quarterly_simulation_9252.csv,9252,105863,428,commercial,2007-06-30 08:28:04,2009-06-30 14:47:52,596.8214012450053,2916.5,4258.58441447593
quarterly_simulation_9258.csv,9258,143834,428,commercial,2007-06-29 15:28:39,2009-06-30 15:23:33,439.70532002169165,12236.0,39188.90939672572
quarterly_simulation_9275.csv,9275,90577,428,commercial,2007-07-27 06:27:22,2009-06-20 06:06:47,661.983980480696,919.0,1852.8325088339222
quarterly_simulation_9278.csv,9278,89371,428,private,2007-06-30 18:05:20,2009-06-30 15:29:11,706.6006982130668,7171.0,9877.708544125913
quarterly_simulation_9290.csv,9290,110169,428,commercial,2007-06-29 17:43:57,2009-06-30 17:50:35,574.0749303343046,2656.5,12474.16431322208
quarterly_simulation_9291.csv,9291,110666,428,commercial,2007-07-15 13:22:19,2009-06-30 14:47:24,559.0512533208031,1318.0,3176.233209562895
quarterly_simulation_93.csv,93,101906,428,private,2007-06-30 09:09:50,2009-06-30 21:13:51,620.2004886856515,8129.0,13289.8831765478
quarterly_simulation_9323.csv,9323,80178,428,private,2007-06-30 22:56:24,2009-06-30 19:16:20,787.5653171692983,11452.0,26611.028996282526
quarterly_simulation_938.csv,938,88682,428,private,2007-06-30 14:51:17,2009-06-30 08:53:52,711.9536997361358,7285.0,12705.282430730478
quarterly_simulation_941.csv,941,83300,428,private,2007-06-30 17:34:38,2009-06-27 08:58:20,754.728019207683,5065.0,8628.230866941887
quarterly_simulation_942.csv,942,82165,428,private,2007-06-30 17:06:18,2009-06-30 16:04:37,768.6389703645104,1662.5,6319.285529715762
quarterly_simulation_9427.csv,9427,102817,428,private,2007-06-30 23:29:30,2009-06-30 22:04:50,614.2306233404981,15349.0,25090.821063754844
quarterly_simulation_945.csv,945,79868,428,private,2007-06-30 16:27:32,2009-06-09 12:53:52,767.9086492712977,2986.0,5616.1825750817725
quarterly_simulation_9505.csv,9505,85699,428,private,2007-06-30 12:52:27,2009-06-30 18:35:20,737.2247750848901,1671.0,4952.668223307153
quarterly_simulation_951.csv,951,96034,428,private,2007-06-30 23:59:30,2009-06-30 21:48:01,657.5852406439386,7279.0,8809.62724493695
quarterly_simulation_953.csv,953,81638,428,private,2007-06-27 17:30:58,2009-06-25 17:31:05,771.5334648080551,12449.0,22322.048181818183
quarterly_simulation_9534.csv,9534,92420,428,private,2007-06-27 06:24:27,2009-06-22 14:52:09,679.0434429777105,2755.0,6141.225992317542
quarterly_simulation_9560.csv,9560,81524,428,private,2007-06-30 17:32:15,2009-06-30 21:35:15,774.9097811687355,5697.0,7973.942996742671
quarterly_simulation_9561.csv,9561,96749,428,private,2007-06-25 10:29:47,2009-06-30 21:33:21,657.6835626208023,6340.0,12045.041455772476
quarterly_simulation_9562.csv,9562,86366,428,private,2007-06-28 23:38:03,2009-06-26 19:20:03,729.112579024153,6062.0,8703.620098675668
quarterly_simulation_9564.csv,9564,82267,428,private,2007-06-30 21:36:09,2009-06-30 15:42:10,767.4728870628563,1375.0,4297.318160038332
quarterly_simulation_9569.csv,9569,92399,428,private,2007-06-30 11:52:53,2009-06-30 18:16:16,683.7934393229364,2065.0,7198.717346363465
quarterly_simulation_9575.csv,9575,81616,428,private,2007-06-30 21:32:45,2009-06-30 17:05:48,773.6610223485591,1749.0,6992.650754650755
quarterly_simulation_9578.csv,9578,91941,428,private,2007-06-29 17:16:56,2009-06-30 15:48:51,687.835666351247,7856.0,14547.734652313064
quarterly_simulation_9597.csv,9597,79373,428,private,2007-06-30 21:50:47,2009-06-28 08:46:58,792.9538256082043,5583.0,15886.467615658363
quarterly_simulation_960.csv,960,86211,428,private,2007-06-30 23:19:25,2009-06-30 22:25:08,732.5721543654522,4355.0,13436.323215049166
quarterly_simulation_9607.csv,9607,81300,428,private,2007-06-30 23:25:29,2009-06-29 21:17:55,775.7025461254613,1873.0,6330.360084477296
quarterly_simulation_9614.csv,9614,91657,428,private,2007-06-30 13:54:12,2009-06-30 13:10:47,689.0487687792531,1079.0,7156.346683097146
quarterly_simulation_962.csv,962,85520,428,private,2007-06-30 17:23:26,2009-06-30 22:06:17,738.7250350795135,3856.0,9828.89766970618
quarterly_simulation_9620.csv,9620,92505,428,private,2007-06-30 20:19:38,2009-06-30 20:49:02,682.7824009512999,3504.5,7520.158169177289
quarterly_simulation_9625.csv,9625,81716,428,private,2007-06-30 21:15:48,2009-06-30 21:54:03,772.9397792354007,1640.0,4989.367647058823
quarterly_simulation_9628.csv,9628,84048,428,private,2007-06-30 17:42:27,2009-06-30 14:59:58,751.3421378260042,1613.0,7603.712289615751
quarterly_simulation_9631.csv,9631,86424,428,private,2007-06-30 17:41:10,2009-06-30 17:31:24,730.792881606961,1350.0,9027.169097114489
quarterly_simulation_9634.csv,9634,82084,428,private,2007-06-29 09:14:56,2009-06-18 17:07:48,758.2034988548317,1751.0,5668.235648679679
quarterly_simulation_9639.csv,9639,95492,428,private,2007-06-30 15:34:45,2009-06-30 16:36:29,661.4451367653835,7650.0,19955.736763609246
quarterly_simulation_9653.csv,9653,88223,428,private,2007-06-30 17:17:40,2009-06-30 20:32:24,716.0357729843691,7241.0,10953.781291172596
quarterly_simulation_9654.csv,9654,83390,428,private,2007-06-30 19:25:25,2009-06-30 09:59:18,756.9817484110805,2201.0,7288.915862986365
quarterly_simulation_9655.csv,9655,84877,428,private,2007-06-30 23:01:45,2009-06-30 19:19:42,743.9691789295098,1962.0,5459.139870223504
quarterly_simulation_9687.csv,9687,93931,428,private,2007-06-30 16:47:01,2009-06-28 16:45:23,670.559038017268,7103.0,22503.009429726088
quarterly_simulation_9688.csv,9688,94818,428,private,2007-06-30 18:31:38,2009-06-30 13:50:36,665.9319960345082,6717.0,16965.27868852459
quarterly_simulation_9689.csv,9689,112405,428,private,2007-06-29 21:58:29,2009-06-29 19:02:42,561.7894577643343,8100.0,24786.730562623692
quarterly_simulation_9697.csv,9697,87873,428,private,2007-06-30 15:44:12,2009-06-28 18:23:23,716.8891354568525,2492.0,10230.184974233794
quarterly_simulation_9708.csv,9708,85178,428,private,2007-06-30 20:14:36,2009-06-30 14:38:32,741.2507924581465,3922.0,6598.096138482024
quarterly_simulation_9711.csv,9711,89722,428,private,2007-06-30 09:06:07,2009-06-30 13:43:01,704.1254876173068,11543.5,13596.254953379954
quarterly_simulation_9720.csv,9720,91879,428,private,2007-06-30 11:38:17,2009-06-28 22:58:26,685.9762513740899,30894.0,44794.86324786325
quarterly_simulation_9724.csv,9724,88596,428,private,2007-06-30 16:13:49,2009-06-28 20:34:37,711.1079394103572,3172.0,8835.493684493416
quarterly_simulation_985.csv,985,83928,428,private,2007-06-30 20:03:06,2009-06-30 21:32:35,752.6032194261749,3357.0,5316.001892595221
quarterly_simulation_990.csv,990,95338,428,private,2007-06-30 19:39:19,2009-06-30 17:14:55,662.3809708615662,3969.0,9632.212610837438
quarterly_simulation_993.csv,993,97905,428,private,2007-06-30 18:49:24,2009-06-30 21:33:41,645.2059956079873,2541.0,9173.455302609662
quarterly_simulation_996.csv,996,90422,428,private,2007-06-30 19:08:15,2009-06-30 17:31:34,698.4252062551149,1930.0,3436.258959849097
quarterly_simulation_9968.csv,9968,99562,428,private,2007-06-30 10:59:14,2009-06-30 22:10:31,634.7675117012515,3248.0,11107.102932493604
quarterly_simulation_9981.csv,9981,95646,428,private,2007-06-30 07:46:36,2009-06-30 18:42:22,660.7547623528428,3707.0,8135.143177989893
quarterly_simulation_10019.csv,10019,83421,428,private,2007-06-30 21:16:49,2009-06-30 16:47:50,756.9203437983242,6809.5,9788.905362776026
quarterly_simulation_10020.csv,10020,89343,428,commercial,2007-06-30 20:37:35,2009-06-30 19:47:09,706.8916311294673,736.0,3645.9342085177836
quarterly_simulation_1007.csv,1007,77005,428,private,2007-08-01 10:28:51,2009-06-30 17:58:30,784.6327900785664,2286.0,7633.9596668128015
quarterly_simulation_10102.csv,10102,81333,428,private,2007-06-30 08:22:15,2009-06-30 14:55:01,776.836351788327,5803.5,13976.499361430397
quarterly_simulation_10107.csv,10107,92807,428,private,2007-06-30 16:44:01,2009-06-30 20:14:34,680.6716303727089,7147.0,9099.389719202898
quarterly_simulation_1018.csv,1018,108097,428,commercial,2007-06-30 07:23:09,2009-06-30 08:21:18,584.3113129874095,1411.0,2625.6406069265836
quarterly_simulation_10183.csv,10183,88307,428,private,2007-06-30 23:33:21,2009-06-30 19:18:59,715.0490561337153,1232.0,4526.6841388699795
quarterly_simulation_1021.csv,1021,116031,428,commercial,2007-06-13 16:02:45,2009-06-30 11:41:20,556.8533409175134,1262.0,4799.993639182635
quarterly_simulation_10224.csv,10224,88134,428,private,2007-06-30 21:11:46,2009-06-30 15:28:18,716.3862527514921,4301.0,9917.720880464689
quarterly_simulation_10231.csv,10231,95850,428,private,2007-06-29 07:23:08,2009-06-29 10:35:10,659.0540845070423,7843.0,14687.589138470286
quarterly_simulation_10270.csv,10270,86715,428,private,2007-06-30 17:08:44,2009-06-30 16:57:03,728.3408291529723,5019.0,14162.720209515495
quarterly_simulation_10286.csv,10286,73862,428,private,2007-06-30 15:53:08,2009-06-27 06:20:41,851.1178278411091,5708.0,9405.055875102711
quarterly_simulation_10306.csv,10306,85166,428,private,2007-06-30 22:50:42,2009-06-30 16:53:35,741.3466759035296,2287.5,5798.449237368923
quarterly_simulation_10311.csv,10311,87690,428,private,2007-06-30 19:34:49,2009-06-28 18:09:20,718.2242216900445,9094.0,20564.848264277716
quarterly_simulation_10317.csv,10317,78181,428,private,2007-06-30 16:25:21,2009-06-30 18:20:07,807.9401005359358,19076.0,27675.442286947142
quarterly_simulation_10379.csv,10379,127326,428,commercial,2007-06-30 15:33:50,2009-06-30 16:55:59,496.0809182727801,9081.0,23071.990234741785
quarterly_simulation_10381.csv,10381,82650,428,private,2007-06-30 18:33:58,2009-06-30 17:27:32,764.1267513611615,5949.0,7860.472466601499
quarterly_simulation_1044.csv,1044,83415,428,private,2007-06-30 18:09:21,2009-06-30 18:58:46,757.1983935742971,46877.0,73238.23103850642
quarterly_simulation_1047.csv,1047,73715,428,private,2007-06-29 10:19:38,2009-06-30 13:21:19,858.1200976734722,4658.0,9204.392896781354
quarterly_simulation_1048.csv,1048,90628,428,private,2007-06-30 16:18:57,2009-06-30 21:33:45,697.1129341925233,4719.5,15293.433823529413
quarterly_simulation_1051.csv,1051,79910,428,private,2007-06-29 17:06:07,2009-06-30 09:00:53,791.0927168064072,3854.5,6428.351397121084
quarterly_simulation_10713.csv,10713,101760,428,private,2007-06-28 18:34:16,2009-06-29 18:53:21,621.5270145440252,2035.0,7717.565985732815
quarterly_simulation_1075.csv,1075,85068,428,private,2007-06-30 18:04:31,2009-06-24 06:47:04,735.8816711336813,4369.0,6438.91925
quarterly_simulation_1092.csv,1092,84614,428,private,2007-06-30 22:56:52,2009-06-30 21:00:30,746.3493748079514,1981.0,2766.6281824611033
quarterly_simulation_1094.csv,1094,73356,428,private,2007-06-30 10:21:00,2009-06-30 16:40:56,861.3029063743934,9476.0,18690.96312849162
quarterly_simulation_1095.csv,1095,77067,428,private,2007-06-26 13:43:50,2009-06-30 16:01:29,824.1183515642233,1873.0,3757.962095400341
quarterly_simulation_1117.csv,1117,86430,428,private,2007-06-27 22:36:01,2009-06-30 17:06:11,733.5224921902118,9241.0,15962.68574023615
quarterly_simulation_1125.csv,1125,88670,428,private,2007-06-30 21:01:07,2009-06-30 16:57:03,712.1302469831961,2882.0,8528.872613065327
quarterly_simulation_1149.csv,1149,81391,428,private,2007-06-30 16:03:41,2009-06-30 08:41:34,775.6699389367375,1903.5,3816.3363544813697
quarterly_simulation_1151.csv,1151,183171,428,commercial,2007-06-30 09:23:13,2009-06-30 21:35:15,345.04768222043884,7024.0,33654.77231963592
quarterly_simulation_1154.csv,1154,162369,428,commercial,2007-06-29 11:48:28,2009-06-30 18:58:42,389.6760219007323,8917.0,30275.167936604692
quarterly_simulation_1155.csv,1155,96578,428,commercial,2007-06-30 10:48:42,2009-06-30 11:20:18,653.9892522106484,951.0,3055.194055415617
quarterly_simulation_11557.csv,11557,90451,428,private,2007-06-30 08:25:01,2009-06-30 14:33:57,698.5089717084388,15830.0,17284.882132444814
quarterly_simulation_1161.csv,1161,83589,428,commercial,2007-06-30 05:54:39,2009-02-26 15:15:03,627.8187919463087,21893.5,37917.000446428574
quarterly_simulation_1167.csv,1167,138843,428,private,2007-06-30 10:19:32,2009-06-30 16:06:08,455.045079694331,9373.0,38079.2873694207
quarterly_simulation_11822.csv,11822,88723,428,private,2007-06-30 21:43:00,2009-06-30 16:38:11,711.6557262491124,17782.5,17116.69120209059
quarterly_simulation_11826.csv,11826,97576,428,private,2007-06-30 17:08:33,2009-06-30 18:08:53,647.3149852422727,1219.0,4544.716096174346
quarterly_simulation_11832.csv,11832,97483,428,private,2007-06-30 10:35:24,2009-06-21 16:08:08,640.1253551901357,1229.0,4152.043569611855
quarterly_simulation_11844.csv,11844,91023,428,private,2007-06-30 22:07:21,2009-06-30 17:50:19,693.7085901365589,2611.0,6932.569452796151
quarterly_simulation_11848.csv,11848,81869,428,private,2007-06-29 17:02:32,2009-06-30 17:50:25,772.5564132944094,8965.5,9100.858781994704
quarterly_simulation_11851.csv,11851,85197,428,private,2007-06-30 23:47:12,2009-06-30 08:27:57,740.6835099827458,6526.0,8381.629593495934
quarterly_simulation_11859.csv,11859,83909,428,private,2007-06-30 17:25:04,2009-06-30 21:17:00,752.8705144859312,3329.0,6510.783468834688
quarterly_simulation_11860.csv,11860,79904,428,private,2007-06-28 07:48:53,2009-06-29 19:15:37,792.0338280937125,1766.0,7066.600708277999
quarterly_simulation_11882.csv,11882,86099,428,private,2007-06-30 05:23:39,2009-06-30 17:25:07,734.0627533420829,2365.0,7179.097965738758
quarterly_simulation_11886.csv,11886,79506,428,private,2007-06-26 15:12:19,2009-06-27 18:30:47,795.6238397102105,6465.0,19537.118243243243
quarterly_simulation_11894.csv,11894,96964,428,private,2007-06-30 19:38:32,2009-06-30 21:06:29,651.4176911018523,5518.5,10532.55298155298
quarterly_simulation_11914.csv,11914,95027,428,private,2007-06-30 10:51:38,2009-06-30 21:45:21,665.0544055899902,4251.0,7902.081489675516
quarterly_simulation_11915.csv,11915,100229,428,private,2007-06-29 15:39:49,2009-06-30 15:51:06,631.012860549342,9049.0,16024.010515247108
quarterly_simulation_11949.csv,11949,142532,428,commercial,2007-06-30 17:08:28,2009-06-30 17:11:07,443.1212008531418,15716.5,21936.961013645225
quarterly_simulation_11975.csv,11975,86350,428,private,2007-06-30 19:50:41,2009-06-30 21:49:24,731.512240880139,4122.0,10922.0797282803
quarterly_simulation_11979.csv,11979,128088,428,commercial,2007-06-30 11:05:43,2009-06-30 13:47:13,493.16600306039595,1749.5,41533.548919567824
quarterly_simulation_11981.csv,11981,82661,428,private,2007-06-28 17:35:55,2009-06-06 16:13:46,741.0171181089027,4713.0,19738.487974683543
quarterly_simulation_12004.csv,12004,101400,428,private,2007-06-30 11:45:54,2009-06-30 17:49:59,623.0876824457594,5959.5,11366.46782841823
quarterly_simulation_12005.csv,12005,94537,428,private,2007-06-30 15:37:43,2009-06-30 18:16:10,668.1864666744237,2575.0,13844.131147540984
quarterly_simulation_12006.csv,12006,81317,428,private,2007-06-30 19:37:50,2009-06-30 14:15:29,776.4611212907511,6599.0,9807.743406179352
quarterly_simulation_12023.csv,12023,96518,428,private,2007-06-30 19:51:58,2009-06-30 17:53:46,654.3006485836838,5988.0,10885.47753171361
